
     ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
  Freq. No. =   1,  f = 0.4000D+05 (Hz),  k = (0.7327D+03, 0.0000D+00):

 Solution on the Boundary:

 Element #            Pressure              SPL (dB)             Velocity            SIL (dB_SIL)
        44  (-0.20700E+01,-0.69535E+01)   0.11119E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        45  ( 0.27286E+02,-0.34540E+02)   0.12685E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        46  (-0.19754E+02, 0.27094E+02)   0.12449E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        47  (-0.20438E+02, 0.28294E+02)   0.12484E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        48  (-0.18485E+02, 0.33319E+02)   0.12560E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        49  ( 0.26017E+02,-0.29259E+02)   0.12583E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        50  ( 0.12843E+02,-0.20450E+02)   0.12164E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        51  ( 0.14064E+02,-0.21737E+02)   0.12224E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        52  (-0.25822E+02, 0.34234E+02)   0.12662E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        53  ( 0.10236E+02,-0.79973E+01)   0.11625E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        54  ( 0.10480E+02,-0.96942E+01)   0.11707E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        55  (-0.16364E+02, 0.29226E+02)   0.12448E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        56  (-0.26602E+02, 0.35536E+02)   0.12693E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        57  ( 0.20134E+02,-0.18312E+02)   0.12268E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        58  ( 0.34017E+02,-0.42300E+02)   0.12867E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        59  (-0.96913E+01, 0.67408E+00)   0.11373E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        60  (-0.60958E+00,-0.87038E+01)   0.11279E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        61  (-0.20028E+02, 0.32992E+02)   0.12571E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        62  (-0.20077E+02, 0.31739E+02)   0.12547E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        63  ( 0.15930E+02,-0.12304E+02)   0.12006E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        64  ( 0.16269E+02,-0.13326E+02)   0.12044E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        65  (-0.27612E+02, 0.40755E+02)   0.12782E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        66  (-0.28406E+02, 0.39516E+02)   0.12772E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        67  (-0.23964E+02, 0.40367E+02)   0.12741E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        68  (-0.17948E+01, 0.90453E+01)   0.11328E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        69  ( 0.21527E+02,-0.41589E+02)   0.12739E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        70  ( 0.20985E+02,-0.42481E+02)   0.12749E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        71  ( 0.20440E+02,-0.40926E+02)   0.12719E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        72  ( 0.19932E+02,-0.42692E+02)   0.12744E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        73  ( 0.26956E+02,-0.28769E+02)   0.12589E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        74  ( 0.16925E+02,-0.28185E+02)   0.12432E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        75  ( 0.18214E+02,-0.30385E+02)   0.12497E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        76  (-0.26229E+02, 0.20718E+02)   0.12446E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        77  ( 0.55006E+01,-0.20790E+01)   0.10937E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        78  ( 0.29321E+02,-0.32646E+02)   0.12682E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        79  ( 0.24834E+02,-0.29255E+02)   0.12566E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        80  ( 0.45507E+01,-0.59933E+01)   0.11151E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        81  ( 0.27905E+02,-0.35839E+02)   0.12712E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        82  (-0.28196E+02, 0.35575E+02)   0.12712E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        83  (-0.26602E+02, 0.26561E+02)   0.12548E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        84  (-0.29303E+02, 0.25330E+02)   0.12574E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        85  ( 0.36118E+02,-0.46271E+02)   0.12935E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        86  ( 0.17731E+02,-0.17426E+02)   0.12189E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        87  ( 0.65718E+01,-0.30876E+01)   0.11120E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        88  ( 0.89693E+01,-0.18315E+02)   0.12017E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        89  ( 0.10764E+02,-0.19712E+02)   0.12101E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        90  (-0.24639E+02, 0.42168E+02)   0.12775E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        91  (-0.28752E+02, 0.35420E+02)   0.12716E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        92  (-0.27328E+02, 0.33504E+02)   0.12670E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        93  ( 0.60091E+01,-0.72891E+01)   0.11348E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        94  (-0.25636E+02, 0.22794E+02)   0.12469E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        95  (-0.18652E+02, 0.16321E+02)   0.12186E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        96  (-0.25249E+02, 0.26558E+02)   0.12526E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        97  (-0.16808E+02, 0.25035E+01)   0.11858E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        98  (-0.24655E+02, 0.22209E+02)   0.12440E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
        99  (-0.18200E+02, 0.14497E+02)   0.12131E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       100  (-0.23445E+02, 0.10840E+02)   0.12222E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       101  (-0.17555E+02, 0.50926E+01)   0.11922E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       102  (-0.22978E+02, 0.81107E+01)   0.12172E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       103  (-0.80160E+01,-0.11113E+01)   0.11214E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       104  (-0.33566E+00,-0.78093E+01)   0.11184E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       105  (-0.18239E+02, 0.92815E+01)   0.12020E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       106  (-0.24084E+02, 0.15648E+02)   0.12314E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       107  (-0.23843E+02, 0.13509E+02)   0.12274E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       108  (-0.25994E+02, 0.22267E+02)   0.12467E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       109  (-0.12251E+01,-0.12969E+01)   0.99008E+02  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       110  (-0.18504E+02, 0.11161E+02)   0.12067E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       111  (-0.24323E+02, 0.16900E+02)   0.12341E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       112  (-0.18035E+02, 0.17630E+02)   0.12201E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       113  (-0.26316E+02, 0.20806E+02)   0.12449E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       114  (-0.24206E+02, 0.25374E+02)   0.12488E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       115  (-0.18992E+02, 0.12181E+02)   0.12105E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       116  (-0.25351E+02, 0.19654E+02)   0.12410E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       117  (-0.22689E+00,-0.78739E+01)   0.11191E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       118  (-0.21899E+02, 0.75140E+01)   0.12127E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       119  (-0.16101E+02, 0.20174E+01)   0.11818E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       120  (-0.23362E+02, 0.11552E+02)   0.12230E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       121  (-0.23223E+02, 0.89226E+01)   0.12190E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       122  (-0.17433E+02, 0.41325E+01)   0.11904E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       123  (-0.18560E+02, 0.13718E+02)   0.12124E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       124  (-0.25164E+02, 0.20645E+02)   0.12423E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       125  (-0.24353E+02, 0.23258E+02)   0.12453E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       126  (-0.73426E+00,-0.22024E+01)   0.10130E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       127  (-0.20559E+02, 0.13690E+02)   0.12183E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       128  (-0.26718E+02, 0.33561E+02)   0.12663E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       129  (-0.22015E+02, 0.30409E+02)   0.12547E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       130  ( 0.24205E+02,-0.32091E+02)   0.12606E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       131  (-0.16622E+02, 0.25562E+02)   0.12366E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       132  (-0.15634E+02, 0.23917E+02)   0.12310E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       133  (-0.14723E+02, 0.21507E+02)   0.12230E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       134  (-0.15488E+02, 0.23650E+02)   0.12301E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       135  (-0.26522E+02, 0.31298E+02)   0.12624E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       136  (-0.18067E+02, 0.20986E+02)   0.12283E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       137  (-0.18770E+02, 0.18602E+02)   0.12242E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       138  (-0.18268E+02, 0.92497E+01)   0.12020E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       139  (-0.20777E+02, 0.17432E+02)   0.12265E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       140  (-0.70209E+01,-0.23122E+01)   0.11135E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       141  (-0.75022E+01, 0.50574E+01)   0.11311E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       142  (-0.21124E+02, 0.28852E+02)   0.12505E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       143  (-0.34988E+02, 0.32052E+02)   0.12750E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       144  ( 0.16246E+02,-0.18620E+02)   0.12184E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       145  (-0.30754E+02, 0.30557E+02)   0.12672E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       146  ( 0.15844E+02,-0.16981E+02)   0.12130E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       147  (-0.17577E+02, 0.16183E+02)   0.12154E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       148  (-0.30731E+02, 0.26884E+02)   0.12620E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       149  (-0.22682E+02, 0.22662E+02)   0.12410E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       150  (-0.34239E+02, 0.32228E+02)   0.12743E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       151  (-0.26492E+02, 0.20546E+02)   0.12449E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       152  ( 0.16214E+02,-0.23923E+02)   0.12320E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       153  (-0.41937E+01, 0.26444E+01)   0.10789E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       154  ( 0.31591E+02,-0.30449E+02)   0.12682E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       155  ( 0.19201E+02,-0.31682E+02)   0.12535E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       156  ( 0.21674E+02,-0.23771E+02)   0.12413E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       157  ( 0.15491E+02,-0.14120E+02)   0.12041E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       158  ( 0.19282E+02,-0.33475E+02)   0.12572E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       159  ( 0.67041E+01,-0.14043E+02)   0.11782E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       160  (-0.36469E+02, 0.34165E+02)   0.12795E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       161  (-0.21778E+02, 0.26450E+02)   0.12468E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       162  ( 0.20954E+02,-0.21218E+02)   0.12347E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       163  (-0.23679E+02, 0.18195E+02)   0.12348E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       164  ( 0.83774E+01,-0.14728E+02)   0.11856E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       165  ( 0.28217E+01,-0.50532E+01)   0.10923E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       166  ( 0.14553E+02,-0.21625E+02)   0.12230E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       167  ( 0.31441E+02,-0.31889E+02)   0.12700E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       168  (-0.89694E+01, 0.24864E+01)   0.11336E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       169  ( 0.16374E+02,-0.22680E+02)   0.12291E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       170  ( 0.10944E+02,-0.19190E+02)   0.12086E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       171  (-0.91512E+01,-0.47795E+01)   0.11426E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       172  ( 0.91169E+01,-0.16398E+02)   0.11944E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       173  (-0.14467E+02, 0.18838E+02)   0.12149E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       174  (-0.15198E+02, 0.79842E+01)   0.11867E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       175  ( 0.16335E+02,-0.33400E+02)   0.12539E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       176  ( 0.13920E+02,-0.15041E+02)   0.12021E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       177  ( 0.15536E+02,-0.20079E+02)   0.12207E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       178  (-0.27331E+02, 0.31448E+02)   0.12637E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       179  ( 0.28942E+01,-0.35602E+01)   0.10721E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       180  (-0.25338E+02, 0.19744E+02)   0.12412E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       181  ( 0.21346E+02,-0.30585E+02)   0.12541E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       182  ( 0.27219E+02,-0.29786E+02)   0.12610E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       183  ( 0.19376E+02,-0.27417E+02)   0.12450E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       184  ( 0.25208E+02,-0.18459E+02)   0.12387E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       185  (-0.19501E+02, 0.24139E+02)   0.12382E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       186  (-0.34977E+02, 0.30322E+02)   0.12729E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       187  ( 0.15072E+02,-0.21707E+02)   0.12242E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       188  (-0.24012E+02, 0.31953E+02)   0.12601E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       189  (-0.20407E+02, 0.31262E+02)   0.12542E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       190  (-0.15484E+02, 0.55080E+01)   0.11829E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       191  ( 0.25297E+02,-0.27532E+02)   0.12543E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       192  (-0.26552E+01,-0.90953E+01)   0.11351E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       193  ( 0.30028E+02,-0.23623E+02)   0.12562E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       194  ( 0.11878E+02,-0.18814E+02)   0.12093E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       195  (-0.10665E+02, 0.25180E+02)   0.12272E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       196  ( 0.13356E+02,-0.18714E+02)   0.12121E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       197  ( 0.43745E+00, 0.67164E+01)   0.11054E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       198  ( 0.86881E+01,-0.28250E+01)   0.11319E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       199  (-0.26408E+02, 0.29244E+02)   0.12589E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       200  ( 0.16107E+02,-0.18297E+02)   0.12172E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       201  ( 0.23637E+02,-0.41177E+02)   0.12751E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       202  (-0.96836E+01, 0.18987E+02)   0.12055E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       203  ( 0.25023E+02,-0.16010E+02)   0.12344E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       204  ( 0.53525E+01,-0.23801E+02)   0.12173E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       205  ( 0.30167E+02,-0.33541E+02)   0.12707E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       206  ( 0.76450E+01,-0.11258E+02)   0.11666E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       207  ( 0.28114E+02,-0.23457E+02)   0.12525E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       208  ( 0.13276E+02,-0.30700E+02)   0.12447E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       209  ( 0.29658E+02,-0.29477E+02)   0.12641E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       210  ( 0.52876E+01,-0.22837E+02)   0.12138E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       211  ( 0.54196E+00,-0.16964E+02)   0.11857E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       212  ( 0.30962E+02,-0.26720E+02)   0.12621E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       213  ( 0.28815E+02,-0.21848E+02)   0.12514E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       214  ( 0.34039E+02,-0.32197E+02)   0.12739E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       215  ( 0.18179E+02,-0.20833E+02)   0.12281E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       216  (-0.26230E+02, 0.22832E+02)   0.12480E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       217  (-0.98052E+01, 0.20748E+02)   0.12119E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       218  (-0.28293E+02, 0.28506E+02)   0.12606E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       219  ( 0.27099E+02,-0.34952E+02)   0.12689E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       220  (-0.20283E+02, 0.22878E+02)   0.12369E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       221  (-0.28684E+02, 0.32780E+02)   0.12676E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       222  ( 0.34837E+02,-0.33346E+02)   0.12764E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       223  (-0.25521E+02, 0.21048E+02)   0.12437E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       224  (-0.18942E+02, 0.26325E+02)   0.12420E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       225  ( 0.24318E+02,-0.40948E+02)   0.12754E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
       226  (-0.11207E+02, 0.26484E+02)   0.12315E+03  ( 0.00000E+00, 0.00000E+00)   0.00000E+00
